date,region,rainfall_mm
2025-05-25,Jateng,0.0
2025-05-26,Jateng,3.2
2025-05-27,Jateng,0.0
2025-05-28,Jateng,0.0
2025-05-29,Jateng,2.9
2025-05-30,Jateng,0.0
2025-05-31,Jateng,0.0
2022-06-01,Jatim,7.9
2022-06-02,Jatim,8.4
2022-06-03,Jatim,12.5
2022-06-04,Jatim,0.0
2022-06-05,Jatim,0.0
2022-06-06,Jatim,0.0
2022-06-07,Jatim,0.0
2022-06-08,Jatim,6.4
2022-06-09,Jatim,0.0
2022-06-10,Jatim,10.4
2022-06-11,Jatim,6.6
2022-06-12,Jatim,0.0
2022-06-13,Jatim,6.2
2022-06-14,Jatim,0.8
2022-06-15,Jatim,0.0
2022-06-16,Jatim,8.9
2022-06-17,Jatim,5.7
2022-06-18,Jatim,0.0
2022-06-19,Jatim,0.0
2022-06-20,Jatim,0.0
2022-06-21,Jatim,0.0
2022-06-22,Jatim,5.0
2022-06-23,Jatim,0.0
2022-06-24,Jatim,5.9
2022-06-25,Jatim,0.0
2022-06-26,Jatim,5.2
2022-06-27,Jatim,0.0
2022-06-28,Jatim,1.2
2022-06-29,Jatim,0.1
2022-06-30,Jatim,0.0
2022-07-01,Jatim,0.9
2022-07-02,Jatim,0.0
2022-07-03,Jatim,0.0
2022-07-04,Jatim,0.0
2022-07-05,Jatim,0.0
2022-07-06,Jatim,0.0
2022-07-07,Jatim,0.0
2022-07-08,Jatim,9.0
2022-07-09,Jatim,8.2
2022-07-10,Jatim,0.0
2022-07-11,Jatim,4.6
2022-07-12,Jatim,8.9
2022-07-13,Jatim,0.0
2022-07-14,Jatim,6.8
2022-07-15,Jatim,2.0
2022-07-16,Jatim,2.9
2022-07-17,Jatim,0.0
2022-07-18,Jatim,0.0
2022-07-19,Jatim,0.0
2022-07-20,Jatim,3.7
2022-07-21,Jatim,0.0
2022-07-22,Jatim,0.0
2022-07-23,Jatim,0.0
2022-07-24,Jatim,0.3
2022-07-25,Jatim,0.0
2022-07-26,Jatim,0.0
2022-07-27,Jatim,0.6
2022-07-28,Jatim,0.0
2022-07-29,Jatim,0.0
2022-07-30,Jatim,0.0
2022-07-31,Jatim,0.0
2022-08-01,Jatim,5.9
2022-08-02,Jatim,7.8
2022-08-03,Jatim,0.0
2022-08-04,Jatim,0.0
2022-08-05,Jatim,0.0
2022-08-06,Jatim,0.2
2022-08-07,Jatim,0.0
2022-08-08,Jatim,4.5
2022-08-09,Jatim,0.0
2022-08-10,Jatim,5.9
2022-08-11,Jatim,0.0
2022-08-12,Jatim,2.8
2022-08-13,Jatim,7.0
2022-08-14,Jatim,9.1
2022-08-15,Jatim,0.0
2022-08-16,Jatim,0.0
2022-08-17,Jatim,0.0
2022-08-18,Jatim,6.8
2022-08-19,Jatim,0.0
2022-08-20,Jatim,11.6
2022-08-21,Jatim,0.0
2022-08-22,Jatim,5.0
2022-08-23,Jatim,0.0
2022-08-24,Jatim,0.0
2022-08-25,Jatim,0.0
2022-08-26,Jatim,0.0
2022-08-27,Jatim,8.4
2022-08-28,Jatim,9.0
2022-08-29,Jatim,0.0
2022-08-30,Jatim,0.0
2022-08-31,Jatim,0.0
2022-09-01,Jatim,7.3
2022-09-02,Jatim,5.7
2022-09-03,Jatim,0.0
2022-09-04,Jatim,0.0
2022-09-05,Jatim,11.8
2022-09-06,Jatim,6.4
2022-09-07,Jatim,1.6
2022-09-08,Jatim,0.0
2022-09-09,Jatim,0.0
2022-09-10,Jatim,0.0
2022-09-11,Jatim,0.0
2022-09-12,Jatim,0.0
2022-09-13,Jatim,0.0
2022-09-14,Jatim,0.0
2022-09-15,Jatim,5.9
2022-09-16,Jatim,6.0
2022-09-17,Jatim,5.6
2022-09-18,Jatim,3.8
2022-09-19,Jatim,3.2
2022-09-20,Jatim,7.0
2022-09-21,Jatim,2.8
2022-09-22,Jatim,0.0
2022-09-23,Jatim,4.6
2022-09-24,Jatim,9.1
2022-09-25,Jatim,0.0
2022-09-26,Jatim,0.0
2022-09-27,Jatim,9.3
2022-09-28,Jatim,10.0
2022-09-29,Jatim,9.0
2022-09-30,Jatim,0.0
2022-10-01,Jatim,6.4
2022-10-02,Jatim,6.6
2022-10-03,Jatim,9.5
2022-10-04,Jatim,0.0
2022-10-05,Jatim,10.7
2022-10-06,Jatim,7.2
2022-10-07,Jatim,8.0
2022-10-08,Jatim,0.0
2022-10-09,Jatim,5.9
2022-10-10,Jatim,0.0
2022-10-11,Jatim,0.0
2022-10-12,Jatim,10.6
2022-10-13,Jatim,8.4
2022-10-14,Jatim,9.9
2022-10-15,Jatim,7.7
2022-10-16,Jatim,10.8
2022-10-17,Jatim,5.1
2022-10-18,Jatim,0.0
2022-10-19,Jatim,0.0
2022-10-20,Jatim,6.7
2022-10-21,Jatim,0.0
2022-10-22,Jatim,9.8
2022-10-23,Jatim,12.6
2022-10-24,Jatim,16.6
2022-10-25,Jatim,0.0
2022-10-26,Jatim,8.4
2022-10-27,Jatim,11.0
2022-10-28,Jatim,6.3
2022-10-29,Jatim,5.1
2022-10-30,Jatim,0.0
2022-10-31,Jatim,0.0
2022-11-01,Jatim,14.3
2022-11-02,Jatim,10.8
2022-11-03,Jatim,0.0
2022-11-04,Jatim,9.3
2022-11-05,Jatim,13.8
2022-11-06,Jatim,10.0
2022-11-07,Jatim,0.0
2022-11-08,Jatim,0.0
2022-11-09,Jatim,0.0
2022-11-10,Jatim,8.7
2022-11-11,Jatim,13.7
2022-11-12,Jatim,11.6
2022-11-13,Jatim,11.7
2022-11-14,Jatim,14.1
2022-11-15,Jatim,13.9
2022-11-16,Jatim,15.1
2022-11-17,Jatim,13.4
2022-11-18,Jatim,10.0
2022-11-19,Jatim,0.0
2022-11-20,Jatim,10.6
2022-11-21,Jatim,0.0
2022-11-22,Jatim,0.0
2022-11-23,Jatim,0.0
2022-11-24,Jatim,0.0
2022-11-25,Jatim,0.0
2022-11-26,Jatim,12.4
2022-11-27,Jatim,14.4
2022-11-28,Jatim,0.0
2022-11-29,Jatim,0.0
2022-11-30,Jatim,0.0
2022-12-01,Jatim,8.1
2022-12-02,Jatim,10.4
2022-12-03,Jatim,11.9
2022-12-04,Jatim,11.4
2022-12-05,Jatim,0.0
2022-12-06,Jatim,4.2
2022-12-07,Jatim,0.0
2022-12-08,Jatim,0.0
2022-12-09,Jatim,7.3
2022-12-10,Jatim,0.0
2022-12-11,Jatim,8.8
2022-12-12,Jatim,13.4
2022-12-13,Jatim,8.9
2022-12-14,Jatim,0.0
2022-12-15,Jatim,0.0
2022-12-16,Jatim,14.5
2022-12-17,Jatim,15.5
2022-12-18,Jatim,12.4
2022-12-19,Jatim,0.0
2022-12-20,Jatim,19.2
2022-12-21,Jatim,15.8
2022-12-22,Jatim,0.0
2022-12-23,Jatim,12.8
2022-12-24,Jatim,13.6
2022-12-25,Jatim,11.7
2022-12-26,Jatim,16.4
2022-12-27,Jatim,13.8
2022-12-28,Jatim,13.4
2022-12-29,Jatim,9.3
2022-12-30,Jatim,8.6
2022-12-31,Jatim,10.6
2023-01-01,Jatim,0.0
2023-01-02,Jatim,0.0
2023-01-03,Jatim,9.9
2023-01-04,Jatim,18.9
2023-01-05,Jatim,15.9
2023-01-06,Jatim,0.0
2023-01-07,Jatim,0.0
2023-01-08,Jatim,13.5
2023-01-09,Jatim,8.8
2023-01-10,Jatim,10.5
2023-01-11,Jatim,0.0
2023-01-12,Jatim,0.0
2023-01-13,Jatim,17.6
2023-01-14,Jatim,19.1
2023-01-15,Jatim,0.0
2023-01-16,Jatim,23.5
2023-01-17,Jatim,0.0
2023-01-18,Jatim,0.0
2023-01-19,Jatim,22.7
2023-01-20,Jatim,14.0
2023-01-21,Jatim,21.0
2023-01-22,Jatim,0.0
2023-01-23,Jatim,0.0
2023-01-24,Jatim,11.2
2023-01-25,Jatim,13.4
2023-01-26,Jatim,0.0
2023-01-27,Jatim,10.1
2023-01-28,Jatim,0.0
2023-01-29,Jatim,0.0
2023-01-30,Jatim,0.0
2023-01-31,Jatim,12.7
2023-02-01,Jatim,13.3
2023-02-02,Jatim,0.0
2023-02-03,Jatim,0.0
2023-02-04,Jatim,4.8
2023-02-05,Jatim,7.4
2023-02-06,Jatim,0.0
2023-02-07,Jatim,13.1
2023-02-08,Jatim,0.0
2023-02-09,Jatim,16.5
2023-02-10,Jatim,10.9
2023-02-11,Jatim,0.0
2023-02-12,Jatim,13.0
2023-02-13,Jatim,0.0
2023-02-14,Jatim,0.0
2023-02-15,Jatim,10.6
2023-02-16,Jatim,0.0
2023-02-17,Jatim,0.0
2023-02-18,Jatim,15.3
2023-02-19,Jatim,0.0
2023-02-20,Jatim,0.0
2023-02-21,Jatim,16.3
2023-02-22,Jatim,0.0
2023-02-23,Jatim,15.5
2023-02-24,Jatim,0.0
2023-02-25,Jatim,10.2
2023-02-26,Jatim,13.9
2023-02-27,Jatim,17.2
2023-02-28,Jatim,0.0
2023-03-01,Jatim,13.0
2023-03-02,Jatim,0.0
2023-03-03,Jatim,13.7
2023-03-04,Jatim,0.0
2023-03-05,Jatim,15.7
2023-03-06,Jatim,12.7
2023-03-07,Jatim,15.5
2023-03-08,Jatim,11.7
2023-03-09,Jatim,0.0
2023-03-10,Jatim,9.8
2023-03-11,Jatim,11.8
2023-03-12,Jatim,0.0
2023-03-13,Jatim,0.0
2023-03-14,Jatim,0.0
2023-03-15,Jatim,13.0
2023-03-16,Jatim,0.0
2023-03-17,Jatim,13.4
2023-03-18,Jatim,12.6
2023-03-19,Jatim,14.2
2023-03-20,Jatim,0.0
2023-03-21,Jatim,0.0
2023-03-22,Jatim,11.0
2023-03-23,Jatim,0.0
2023-03-24,Jatim,0.0
2023-03-25,Jatim,7.0
2023-03-26,Jatim,0.0
2023-03-27,Jatim,0.0
2023-03-28,Jatim,0.0
2023-03-29,Jatim,0.0
2023-03-30,Jatim,0.0
2023-03-31,Jatim,0.0
2023-04-01,Jatim,11.9
2023-04-02,Jatim,0.0
2023-04-03,Jatim,12.5
2023-04-04,Jatim,0.0
2023-04-05,Jatim,11.3
2023-04-06,Jatim,0.0
2023-04-07,Jatim,0.0
2023-04-08,Jatim,14.5
2023-04-09,Jatim,0.0
2023-04-10,Jatim,0.0
2023-04-11,Jatim,10.0
2023-04-12,Jatim,0.0
2023-04-13,Jatim,8.9
2023-04-14,Jatim,0.0
2023-04-15,Jatim,0.0
2023-04-16,Jatim,0.0
2023-04-17,Jatim,9.6
2023-04-18,Jatim,0.0
2023-04-19,Jatim,0.0
2023-04-20,Jatim,11.2
2023-04-21,Jatim,9.1
2023-04-22,Jatim,10.6
2023-04-23,Jatim,0.0
2023-04-24,Jatim,12.2
2023-04-25,Jatim,15.4
2023-04-26,Jatim,12.4
2023-04-27,Jatim,0.0
2023-04-28,Jatim,0.0
2023-04-29,Jatim,1.0
2023-04-30,Jatim,9.3
2023-05-01,Jatim,8.5
2023-05-02,Jatim,0.0
2023-05-03,Jatim,0.0
2023-05-04,Jatim,5.5
2023-05-05,Jatim,7.1
2023-05-06,Jatim,0.0
2023-05-07,Jatim,7.8
2023-05-08,Jatim,7.8
2023-05-09,Jatim,0.0
2023-05-10,Jatim,0.0
2023-05-11,Jatim,9.9
2023-05-12,Jatim,0.0
2023-05-13,Jatim,0.0
2023-05-14,Jatim,7.1
2023-05-15,Jatim,0.0
2023-05-16,Jatim,0.0
2023-05-17,Jatim,9.9
2023-05-18,Jatim,6.8
2023-05-19,Jatim,0.0
2023-05-20,Jatim,0.0
2023-05-21,Jatim,0.0
2023-05-22,Jatim,0.0
2023-05-23,Jatim,0.0
2023-05-24,Jatim,6.8
2023-05-25,Jatim,10.0
2023-05-26,Jatim,0.0
2023-05-27,Jatim,0.0
2023-05-28,Jatim,0.0
2023-05-29,Jatim,0.0
2023-05-30,Jatim,3.0
2023-05-31,Jatim,4.2
2023-06-01,Jatim,2.3
2023-06-02,Jatim,0.0
2023-06-03,Jatim,3.3
2023-06-04,Jatim,0.0
2023-06-05,Jatim,0.0
2023-06-06,Jatim,2.6
2023-06-07,Jatim,0.0
2023-06-08,Jatim,1.1
2023-06-09,Jatim,0.0
2023-06-10,Jatim,6.6
2023-06-11,Jatim,0.0
2023-06-12,Jatim,6.7
2023-06-13,Jatim,0.0
2023-06-14,Jatim,0.0
2023-06-15,Jatim,9.5
2023-06-16,Jatim,6.2
2023-06-17,Jatim,0.0
2023-06-18,Jatim,0.0
2023-06-19,Jatim,5.6
2023-06-20,Jatim,6.4
2023-06-21,Jatim,5.7
2023-06-22,Jatim,2.3
2023-06-23,Jatim,0.0
2023-06-24,Jatim,0.0
2023-06-25,Jatim,0.0
2023-06-26,Jatim,0.0
2023-06-27,Jatim,8.4
2023-06-28,Jatim,8.1
2023-06-29,Jatim,5.3
2023-06-30,Jatim,7.5
2023-07-01,Jatim,0.0
2023-07-02,Jatim,11.3
2023-07-03,Jatim,0.0
2023-07-04,Jatim,0.0
2023-07-05,Jatim,8.7
2023-07-06,Jatim,10.5
2023-07-07,Jatim,7.7
2023-07-08,Jatim,0.0
2023-07-09,Jatim,9.4
2023-07-10,Jatim,0.0
2023-07-11,Jatim,7.7
2023-07-12,Jatim,0.0
2023-07-13,Jatim,0.0
2023-07-14,Jatim,3.3
2023-07-15,Jatim,0.0
2023-07-16,Jatim,4.6
2023-07-17,Jatim,5.6
2023-07-18,Jatim,4.0
2023-07-19,Jatim,5.9
2023-07-20,Jatim,0.0
2023-07-21,Jatim,0.0
2023-07-22,Jatim,0.0
2023-07-23,Jatim,0.0
2023-07-24,Jatim,0.0
2023-07-25,Jatim,0.0
2023-07-26,Jatim,0.0
2023-07-27,Jatim,0.0
2023-07-28,Jatim,7.9
2023-07-29,Jatim,0.0
2023-07-30,Jatim,0.0
2023-07-31,Jatim,2.4
2023-08-01,Jatim,0.0
2023-08-02,Jatim,0.0
2023-08-03,Jatim,0.0
2023-08-04,Jatim,2.5
2023-08-05,Jatim,2.2
2023-08-06,Jatim,0.0
2023-08-07,Jatim,2.2
2023-08-08,Jatim,0.0
2023-08-09,Jatim,5.6
2023-08-10,Jatim,0.0
2023-08-11,Jatim,4.0
2023-08-12,Jatim,2.3
2023-08-13,Jatim,0.0
2023-08-14,Jatim,0.0
2023-08-15,Jatim,0.0
2023-08-16,Jatim,8.4
2023-08-17,Jatim,0.0
2023-08-18,Jatim,0.0
2023-08-19,Jatim,12.5
2023-08-20,Jatim,0.0
2023-08-21,Jatim,0.0
2023-08-22,Jatim,5.1
2023-08-23,Jatim,0.0
2023-08-24,Jatim,0.0
2023-08-25,Jatim,0.0
2023-08-26,Jatim,2.9
2023-08-27,Jatim,4.2
2023-08-28,Jatim,0.0
2023-08-29,Jatim,0.0
2023-08-30,Jatim,1.7
2023-08-31,Jatim,0.0
2023-09-01,Jatim,5.0
2023-09-02,Jatim,9.3
2023-09-03,Jatim,12.0
2023-09-04,Jatim,11.0
2023-09-05,Jatim,0.0
2023-09-06,Jatim,0.0
2023-09-07,Jatim,8.0
2023-09-08,Jatim,4.9
2023-09-09,Jatim,0.0
2023-09-10,Jatim,1.5
2023-09-11,Jatim,0.0
2023-09-12,Jatim,0.0
2023-09-13,Jatim,0.0
2023-09-14,Jatim,0.0
2023-09-15,Jatim,7.0
2023-09-16,Jatim,0.0
2023-09-17,Jatim,0.0
2023-09-18,Jatim,0.0
2023-09-19,Jatim,8.0
2023-09-20,Jatim,0.0
2023-09-21,Jatim,0.0
2023-09-22,Jatim,9.3
2023-09-23,Jatim,9.8
2023-09-24,Jatim,0.0
2023-09-25,Jatim,12.6
2023-09-26,Jatim,0.0
2023-09-27,Jatim,10.5
2023-09-28,Jatim,0.0
2023-09-29,Jatim,15.8
2023-09-30,Jatim,0.0
2023-10-01,Jatim,0.0
2023-10-02,Jatim,0.0
2023-10-03,Jatim,10.7
2023-10-04,Jatim,0.0
2023-10-05,Jatim,0.0
2023-10-06,Jatim,0.0
2023-10-07,Jatim,15.2
2023-10-08,Jatim,7.0
2023-10-09,Jatim,8.8
2023-10-10,Jatim,14.2
2023-10-11,Jatim,0.0
2023-10-12,Jatim,0.0
2023-10-13,Jatim,10.7
2023-10-14,Jatim,0.0
2023-10-15,Jatim,0.0
2023-10-16,Jatim,0.0
2023-10-17,Jatim,0.0
2023-10-18,Jatim,0.0
2023-10-19,Jatim,0.0
2023-10-20,Jatim,5.1
2023-10-21,Jatim,7.4
2023-10-22,Jatim,6.6
2023-10-23,Jatim,9.2
2023-10-24,Jatim,0.0
2023-10-25,Jatim,0.0
2023-10-26,Jatim,8.0
2023-10-27,Jatim,0.0
2023-10-28,Jatim,0.0
2023-10-29,Jatim,0.0
2023-10-30,Jatim,17.2
2023-10-31,Jatim,14.3
2023-11-01,Jatim,0.0
2023-11-02,Jatim,0.0
2023-11-03,Jatim,11.3
2023-11-04,Jatim,0.0
2023-11-05,Jatim,9.4
2023-11-06,Jatim,9.4
2023-11-07,Jatim,8.3
2023-11-08,Jatim,13.5
2023-11-09,Jatim,0.0
2023-11-10,Jatim,0.0
2023-11-11,Jatim,11.9
2023-11-12,Jatim,0.0
2023-11-13,Jatim,0.0
2023-11-14,Jatim,12.4
2023-11-15,Jatim,0.0
2023-11-16,Jatim,0.0
2023-11-17,Jatim,13.6
2023-11-18,Jatim,11.4
2023-11-19,Jatim,7.7
2023-11-20,Jatim,0.0
2023-11-21,Jatim,0.0
2023-11-22,Jatim,10.0
2023-11-23,Jatim,12.5
2023-11-24,Jatim,14.7
2023-11-25,Jatim,0.0
2023-11-26,Jatim,15.5
2023-11-27,Jatim,13.3
2023-11-28,Jatim,15.6
2023-11-29,Jatim,0.0
2023-11-30,Jatim,0.0
2023-12-01,Jatim,14.3
2023-12-02,Jatim,15.0
2023-12-03,Jatim,0.0
2023-12-04,Jatim,0.0
2023-12-05,Jatim,0.0
2023-12-06,Jatim,17.9
2023-12-07,Jatim,0.0
2023-12-08,Jatim,8.3
2023-12-09,Jatim,0.0
2023-12-10,Jatim,14.4
2023-12-11,Jatim,11.0
2023-12-12,Jatim,9.9
2023-12-13,Jatim,0.0
2023-12-14,Jatim,17.6
2023-12-15,Jatim,12.9
2023-12-16,Jatim,0.0
2023-12-17,Jatim,0.0
2023-12-18,Jatim,20.5
2023-12-19,Jatim,16.0
2023-12-20,Jatim,0.0
2023-12-21,Jatim,0.0
2023-12-22,Jatim,0.0
2023-12-23,Jatim,0.0
2023-12-24,Jatim,15.5
2023-12-25,Jatim,0.0
2023-12-26,Jatim,0.0
2023-12-27,Jatim,12.3
2023-12-28,Jatim,0.0
2023-12-29,Jatim,0.0
2023-12-30,Jatim,12.9
2023-12-31,Jatim,12.8
2024-01-01,Jatim,12.4
2024-01-02,Jatim,0.0
2024-01-03,Jatim,0.0
2024-01-04,Jatim,0.0
2024-01-05,Jatim,7.2
2024-01-06,Jatim,0.0
2024-01-07,Jatim,14.5
2024-01-08,Jatim,17.8
2024-01-09,Jatim,13.4
2024-01-10,Jatim,8.5
2024-01-11,Jatim,12.1
2024-01-12,Jatim,14.9
2024-01-13,Jatim,12.5
2024-01-14,Jatim,10.7
2024-01-15,Jatim,11.8
2024-01-16,Jatim,15.2
2024-01-17,Jatim,15.8
2024-01-18,Jatim,0.0
2024-01-19,Jatim,0.0
2024-01-20,Jatim,11.2
2024-01-21,Jatim,10.0
2024-01-22,Jatim,11.3
2024-01-23,Jatim,13.2
2024-01-24,Jatim,8.5
2024-01-25,Jatim,10.5
2024-01-26,Jatim,0.0
2024-01-27,Jatim,13.1
2024-01-28,Jatim,0.0
2024-01-29,Jatim,0.0
2024-01-30,Jatim,0.0
2024-01-31,Jatim,0.0
2024-02-01,Jatim,0.0
2024-02-02,Jatim,0.0
2024-02-03,Jatim,9.7
2024-02-04,Jatim,0.0
2024-02-05,Jatim,0.0
2024-02-06,Jatim,10.8
2024-02-07,Jatim,12.4
2024-02-08,Jatim,16.5
2024-02-09,Jatim,0.0
2024-02-10,Jatim,0.0
2024-02-11,Jatim,0.0
2024-02-12,Jatim,19.2
2024-02-13,Jatim,0.0
2024-02-14,Jatim,0.0
2024-02-15,Jatim,14.1
2024-02-16,Jatim,0.0
2024-02-17,Jatim,0.0
2024-02-18,Jatim,0.0
2024-02-19,Jatim,9.8
2024-02-20,Jatim,12.4
2024-02-21,Jatim,11.9
2024-02-22,Jatim,13.7
2024-02-23,Jatim,13.0
2024-02-24,Jatim,0.0
2024-02-25,Jatim,0.0
2024-02-26,Jatim,13.5
2024-02-27,Jatim,21.1
2024-02-28,Jatim,16.6
2024-02-29,Jatim,7.7
2024-03-01,Jatim,10.7
2024-03-02,Jatim,0.0
2024-03-03,Jatim,17.0
2024-03-04,Jatim,0.0
2024-03-05,Jatim,0.0
2024-03-06,Jatim,14.4
2024-03-07,Jatim,17.9
2024-03-08,Jatim,0.0
2024-03-09,Jatim,0.0
2024-03-10,Jatim,15.6
2024-03-11,Jatim,11.2
2024-03-12,Jatim,12.9
2024-03-13,Jatim,10.1
2024-03-14,Jatim,12.1
2024-03-15,Jatim,0.0
2024-03-16,Jatim,0.0
2024-03-17,Jatim,0.0
2024-03-18,Jatim,14.8
2024-03-19,Jatim,0.0
2024-03-20,Jatim,0.0
2024-03-21,Jatim,0.0
2024-03-22,Jatim,8.5
2024-03-23,Jatim,7.8
2024-03-24,Jatim,8.1
2024-03-25,Jatim,0.0
2024-03-26,Jatim,0.0
2024-03-27,Jatim,10.0
2024-03-28,Jatim,7.3
2024-03-29,Jatim,0.0
2024-03-30,Jatim,8.7
2024-03-31,Jatim,8.8
2024-04-01,Jatim,6.1
2024-04-02,Jatim,8.9
2024-04-03,Jatim,11.0
2024-04-04,Jatim,11.2
2024-04-05,Jatim,0.0
2024-04-06,Jatim,15.6
2024-04-07,Jatim,9.1
2024-04-08,Jatim,0.0
2024-04-09,Jatim,0.0
2024-04-10,Jatim,0.0
2024-04-11,Jatim,0.0
2024-04-12,Jatim,0.0
2024-04-13,Jatim,12.7
2024-04-14,Jatim,0.0
2024-04-15,Jatim,6.3
2024-04-16,Jatim,3.9
2024-04-17,Jatim,7.5
2024-04-18,Jatim,0.0
2024-04-19,Jatim,10.2
2024-04-20,Jatim,0.0
2024-04-21,Jatim,0.0
2024-04-22,Jatim,1.0
2024-04-23,Jatim,0.0
2024-04-24,Jatim,8.5
2024-04-25,Jatim,9.8
2024-04-26,Jatim,0.0
2024-04-27,Jatim,0.0
2024-04-28,Jatim,12.1
2024-04-29,Jatim,8.9
2024-04-30,Jatim,8.0
2024-05-01,Jatim,0.0
2024-05-02,Jatim,0.0
2024-05-03,Jatim,6.3
2024-05-04,Jatim,0.0
2024-05-05,Jatim,9.0
2024-05-06,Jatim,3.9
2024-05-07,Jatim,0.0
2024-05-08,Jatim,0.0
2024-05-09,Jatim,1.9
2024-05-10,Jatim,6.6
2024-05-11,Jatim,0.0
2024-05-12,Jatim,0.0
2024-05-13,Jatim,3.7
2024-05-14,Jatim,9.8
2024-05-15,Jatim,0.0
2024-05-16,Jatim,9.3
2024-05-17,Jatim,0.0
2024-05-18,Jatim,0.0
2024-05-19,Jatim,11.7
2024-05-20,Jatim,0.0
2024-05-21,Jatim,5.1
2024-05-22,Jatim,5.4
2024-05-23,Jatim,5.8
2024-05-24,Jatim,7.7
2024-05-25,Jatim,7.6
2024-05-26,Jatim,0.0
2024-05-27,Jatim,0.0
2024-05-28,Jatim,12.4
2024-05-29,Jatim,10.6
2024-05-30,Jatim,10.3
2024-05-31,Jatim,5.4
2024-06-01,Jatim,0.0
2024-06-02,Jatim,4.9
2024-06-03,Jatim,5.5
2024-06-04,Jatim,8.1
2024-06-05,Jatim,0.0
2024-06-06,Jatim,8.5
2024-06-07,Jatim,5.0
2024-06-08,Jatim,8.7
2024-06-09,Jatim,0.0
2024-06-10,Jatim,0.0
2024-06-11,Jatim,6.0
2024-06-12,Jatim,0.0
2024-06-13,Jatim,2.5
2024-06-14,Jatim,3.4
2024-06-15,Jatim,0.0
2024-06-16,Jatim,0.0
2024-06-17,Jatim,5.9
2024-06-18,Jatim,6.6
2024-06-19,Jatim,0.0
2024-06-20,Jatim,0.0
2024-06-21,Jatim,10.3
2024-06-22,Jatim,0.0
2024-06-23,Jatim,5.8
2024-06-24,Jatim,8.6
2024-06-25,Jatim,0.0
2024-06-26,Jatim,1.7
2024-06-27,Jatim,1.8
2024-06-28,Jatim,3.2
2024-06-29,Jatim,4.2
2024-06-30,Jatim,4.9
2024-07-01,Jatim,3.1
2024-07-02,Jatim,7.8
2024-07-03,Jatim,7.4
2024-07-04,Jatim,0.0
2024-07-05,Jatim,0.0
2024-07-06,Jatim,0.0
2024-07-07,Jatim,1.9
2024-07-08,Jatim,0.0
2024-07-09,Jatim,0.0
2024-07-10,Jatim,0.4
2024-07-11,Jatim,4.5
2024-07-12,Jatim,0.0
2024-07-13,Jatim,6.4
2024-07-14,Jatim,1.0
2024-07-15,Jatim,0.0
2024-07-16,Jatim,2.0
2024-07-17,Jatim,0.0
2024-07-18,Jatim,3.0
2024-07-19,Jatim,4.5
2024-07-20,Jatim,1.7
2024-07-21,Jatim,0.0
2024-07-22,Jatim,1.1
2024-07-23,Jatim,1.2
2024-07-24,Jatim,0.0
2024-07-25,Jatim,0.0
2024-07-26,Jatim,4.3
2024-07-27,Jatim,5.8
2024-07-28,Jatim,7.2
2024-07-29,Jatim,1.5
2024-07-30,Jatim,1.8
2024-07-31,Jatim,0.0
2024-08-01,Jatim,1.7
2024-08-02,Jatim,4.4
2024-08-03,Jatim,6.0
2024-08-04,Jatim,5.7
2024-08-05,Jatim,3.3
2024-08-06,Jatim,0.0
2024-08-07,Jatim,0.0
2024-08-08,Jatim,0.0
2024-08-09,Jatim,1.0
2024-08-10,Jatim,6.3
2024-08-11,Jatim,0.0
2024-08-12,Jatim,3.3
2024-08-13,Jatim,3.4
2024-08-14,Jatim,1.0
2024-08-15,Jatim,0.0
2024-08-16,Jatim,0.0
2024-08-17,Jatim,6.1
2024-08-18,Jatim,0.0
2024-08-19,Jatim,0.0
2024-08-20,Jatim,0.1
2024-08-21,Jatim,1.6
2024-08-22,Jatim,3.9
2024-08-23,Jatim,3.5
2024-08-24,Jatim,2.7
2024-08-25,Jatim,5.5
2024-08-26,Jatim,0.0
2024-08-27,Jatim,0.0
2024-08-28,Jatim,0.0
2024-08-29,Jatim,1.0
2024-08-30,Jatim,3.6
2024-08-31,Jatim,0.0
2024-09-01,Jatim,0.0
2024-09-02,Jatim,2.9
2024-09-03,Jatim,0.0
2024-09-04,Jatim,4.7
2024-09-05,Jatim,0.0
2024-09-06,Jatim,0.2
2024-09-07,Jatim,3.6
2024-09-08,Jatim,0.0
2024-09-09,Jatim,0.0
2024-09-10,Jatim,10.5
2024-09-11,Jatim,6.7
2024-09-12,Jatim,4.5
2024-09-13,Jatim,1.8
2024-09-14,Jatim,7.3
2024-09-15,Jatim,0.0
2024-09-16,Jatim,0.0
2024-09-17,Jatim,8.4
2024-09-18,Jatim,4.9
2024-09-19,Jatim,0.0
2024-09-20,Jatim,0.0
2024-09-21,Jatim,5.9
2024-09-22,Jatim,0.0
2024-09-23,Jatim,0.0
2024-09-24,Jatim,0.0
2024-09-25,Jatim,6.2
2024-09-26,Jatim,4.7
2024-09-27,Jatim,6.1
2024-09-28,Jatim,9.6
2024-09-29,Jatim,0.0
2024-09-30,Jatim,4.8
2024-10-01,Jatim,9.4
2024-10-02,Jatim,6.9
2024-10-03,Jatim,5.8
2024-10-04,Jatim,6.7
2024-10-05,Jatim,0.0
2024-10-06,Jatim,0.0
2024-10-07,Jatim,0.0
2024-10-08,Jatim,8.6
2024-10-09,Jatim,3.8
2024-10-10,Jatim,0.0
2024-10-11,Jatim,8.6
2024-10-12,Jatim,7.1
2024-10-13,Jatim,7.6
2024-10-14,Jatim,0.0
