date,sea_area,wind_speed_knots,wave_height_m
13/12/2022,Laut Jawa Timur,22.8,2.49
14/12/2022,Laut Jawa Timur,21.7,2.2
15/12/2022,Laut Jawa Timur,19.2,2.75
16/12/2022,Laut Jawa Timur,20.7,2.83
17/12/2022,Laut Jawa Timur,20.4,2.76
18/12/2022,Laut Jawa Timur,20.7,2.41
19/12/2022,Laut Jawa Timur,22.5,2.03
20/12/2022,Laut Jawa Timur,24.1,2.38
21/12/2022,Laut Jawa Timur,27.4,2.43
22/12/2022,Laut Jawa Timur,27.5,2.48
23/12/2022,Laut Jawa Timur,23.0,2.71
24/12/2022,Laut Jawa Timur,19.9,2.74
25/12/2022,Laut Jawa Timur,21.5,3.15
26/12/2022,Laut Jawa Timur,18.8,2.71
27/12/2022,Laut Jawa Timur,16.3,2.67
28/12/2022,Laut Jawa Timur,16.2,2.79
29/12/2022,Laut Jawa Timur,16.2,2.34
30/12/2022,Laut Jawa Timur,17.7,3.13
31/12/2022,Laut Jawa Timur,18.4,2.82
01/01/2023,Laut Jawa Timur,16.0,2.42
02/01/2023,Laut Jawa Timur,18.6,2.33
03/01/2023,Laut Jawa Timur,15.3,1.57
04/01/2023,Laut Jawa Timur,18.0,2.09
05/01/2023,Laut Jawa Timur,16.4,2.14
06/01/2023,Laut Jawa Timur,18.3,2.28
07/01/2023,Laut Jawa Timur,16.0,2.14
08/01/2023,Laut Jawa Timur,17.1,2.69
09/01/2023,Laut Jawa Timur,11.9,2.59
10/01/2023,Laut Jawa Timur,13.7,2.24
11/01/2023,Laut Jawa Timur,15.5,2.96
12/01/2023,Laut Jawa Timur,16.0,2.82
13/01/2023,Laut Jawa Timur,21.5,2.65
14/01/2023,Laut Jawa Timur,20.9,2.9
15/01/2023,Laut Jawa Timur,18.9,2.82
16/01/2023,Laut Jawa Timur,20.2,2.26
17/01/2023,Laut Jawa Timur,22.9,2.99
18/01/2023,Laut Jawa Timur,20.5,3.24
19/01/2023,Laut Jawa Timur,17.0,2.85
20/01/2023,Laut Jawa Timur,18.6,3.07
21/01/2023,Laut Jawa Timur,18.6,3.22
22/01/2023,Laut Jawa Timur,19.3,2.89
23/01/2023,Laut Jawa Timur,20.1,2.8
24/01/2023,Laut Jawa Timur,18.2,2.89
25/01/2023,Laut Jawa Timur,14.8,2.79
26/01/2023,Laut Jawa Timur,20.2,2.88
27/01/2023,Laut Jawa Timur,17.6,2.05
28/01/2023,Laut Jawa Timur,17.6,1.75
29/01/2023,Laut Jawa Timur,19.2,2.17
30/01/2023,Laut Jawa Timur,17.4,2.6
31/01/2023,Laut Jawa Timur,17.7,2.29
01/02/2023,Laut Jawa Timur,19.1,2.98
02/02/2023,Laut Jawa Timur,15.9,2.68
03/02/2023,Laut Jawa Timur,17.8,3.05
04/02/2023,Laut Jawa Timur,16.9,3.48
05/02/2023,Laut Jawa Timur,19.1,3.23
06/02/2023,Laut Jawa Timur,17.0,2.64
07/02/2023,Laut Jawa Timur,15.6,2.84
08/02/2023,Laut Jawa Timur,17.2,2.44
09/02/2023,Laut Jawa Timur,17.6,1.89
10/02/2023,Laut Jawa Timur,20.3,2.1
11/02/2023,Laut Jawa Timur,16.5,2.78
12/02/2023,Laut Jawa Timur,18.9,2.96
13/02/2023,Laut Jawa Timur,20.1,3.0
14/02/2023,Laut Jawa Timur,18.4,3.02
15/02/2023,Laut Jawa Timur,17.2,2.34
16/02/2023,Laut Jawa Timur,18.8,1.73
17/02/2023,Laut Jawa Timur,18.9,1.82
18/02/2023,Laut Jawa Timur,20.8,2.14
19/02/2023,Laut Jawa Timur,17.8,2.51
20/02/2023,Laut Jawa Timur,21.4,2.95
21/02/2023,Laut Jawa Timur,19.5,2.54
22/02/2023,Laut Jawa Timur,20.5,2.17
23/02/2023,Laut Jawa Timur,22.4,1.82
24/02/2023,Laut Jawa Timur,20.6,1.6
25/02/2023,Laut Jawa Timur,19.6,1.73
26/02/2023,Laut Jawa Timur,16.5,2.05
27/02/2023,Laut Jawa Timur,18.6,1.65
28/02/2023,Laut Jawa Timur,19.5,1.76
01/03/2023,Laut Jawa Timur,17.2,2.09
02/03/2023,Laut Jawa Timur,18.6,1.95
03/03/2023,Laut Jawa Timur,21.7,2.16
04/03/2023,Laut Jawa Timur,23.8,2.15
05/03/2023,Laut Jawa Timur,23.5,2.76
06/03/2023,Laut Jawa Timur,22.7,2.55
07/03/2023,Laut Jawa Timur,19.5,2.33
08/03/2023,Laut Jawa Timur,17.7,1.99
09/03/2023,Laut Jawa Timur,19.7,2.07
10/03/2023,Laut Jawa Timur,20.8,1.94
11/03/2023,Laut Jawa Timur,21.6,1.98
12/03/2023,Laut Jawa Timur,20.9,2.53
13/03/2023,Laut Jawa Timur,17.0,1.8
14/03/2023,Laut Jawa Timur,16.3,2.07
15/03/2023,Laut Jawa Timur,15.5,2.03
16/03/2023,Laut Jawa Timur,17.0,2.09
17/03/2023,Laut Jawa Timur,17.2,1.92
18/03/2023,Laut Jawa Timur,17.2,1.64
19/03/2023,Laut Jawa Timur,19.8,1.86
20/03/2023,Laut Jawa Timur,23.0,2.04
21/03/2023,Laut Jawa Timur,23.1,1.73
22/03/2023,Laut Jawa Timur,20.4,1.49
23/03/2023,Laut Jawa Timur,20.1,1.55
24/03/2023,Laut Jawa Timur,20.8,1.85
25/03/2023,Laut Jawa Timur,15.3,1.73
26/03/2023,Laut Jawa Timur,15.8,1.69
27/03/2023,Laut Jawa Timur,14.6,2.05
28/03/2023,Laut Jawa Timur,12.1,2.43
29/03/2023,Laut Jawa Timur,14.5,2.24
30/03/2023,Laut Jawa Timur,14.5,2.03
31/03/2023,Laut Jawa Timur,20.6,1.3
01/04/2023,Laut Jawa Timur,19.0,1.88
02/04/2023,Laut Jawa Timur,22.4,2.02
03/04/2023,Laut Jawa Timur,25.2,1.88
04/04/2023,Laut Jawa Timur,20.8,1.72
05/04/2023,Laut Jawa Timur,18.4,1.32
06/04/2023,Laut Jawa Timur,19.1,2.19
07/04/2023,Laut Jawa Timur,19.1,2.16
08/04/2023,Laut Jawa Timur,15.1,1.92
09/04/2023,Laut Jawa Timur,16.0,2.27
10/04/2023,Laut Jawa Timur,16.5,2.07
11/04/2023,Laut Jawa Timur,19.8,1.76
12/04/2023,Laut Jawa Timur,18.9,1.21
13/04/2023,Laut Jawa Timur,18.1,1.88
14/04/2023,Laut Jawa Timur,16.0,2.38
15/04/2023,Laut Jawa Timur,12.9,1.74
16/04/2023,Laut Jawa Timur,16.6,2.12
17/04/2023,Laut Jawa Timur,12.8,1.38
18/04/2023,Laut Jawa Timur,15.1,1.86
19/04/2023,Laut Jawa Timur,13.3,2.54
20/04/2023,Laut Jawa Timur,12.4,2.14
21/04/2023,Laut Jawa Timur,12.8,2.05
22/04/2023,Laut Jawa Timur,15.2,2.47
23/04/2023,Laut Jawa Timur,18.6,1.97
24/04/2023,Laut Jawa Timur,16.8,2.8
25/04/2023,Laut Jawa Timur,13.8,3.01
26/04/2023,Laut Jawa Timur,15.0,2.31
27/04/2023,Laut Jawa Timur,17.6,2.19
28/04/2023,Laut Jawa Timur,15.9,1.86
29/04/2023,Laut Jawa Timur,14.1,2.04
30/04/2023,Laut Jawa Timur,12.8,1.7
01/05/2023,Laut Jawa Timur,12.1,1.72
02/05/2023,Laut Jawa Timur,9.7,2.44
03/05/2023,Laut Jawa Timur,10.3,1.95
04/05/2023,Laut Jawa Timur,14.8,2.29
05/05/2023,Laut Jawa Timur,11.7,1.53
06/05/2023,Laut Jawa Timur,13.5,2.03
07/05/2023,Laut Jawa Timur,13.2,1.78
08/05/2023,Laut Jawa Timur,14.3,1.53
09/05/2023,Laut Jawa Timur,16.9,1.29
10/05/2023,Laut Jawa Timur,16.0,1.31
11/05/2023,Laut Jawa Timur,18.7,2.2
12/05/2023,Laut Jawa Timur,17.2,2.21
13/05/2023,Laut Jawa Timur,19.6,1.7
14/05/2023,Laut Jawa Timur,15.6,1.82
15/05/2023,Laut Jawa Timur,17.1,1.33
16/05/2023,Laut Jawa Timur,17.1,1.74
17/05/2023,Laut Jawa Timur,17.5,2.12
18/05/2023,Laut Jawa Timur,13.5,1.85
19/05/2023,Laut Jawa Timur,16.0,1.64
20/05/2023,Laut Jawa Timur,14.8,1.9
21/05/2023,Laut Jawa Timur,14.7,1.32
22/05/2023,Laut Jawa Timur,14.3,1.42
23/05/2023,Laut Jawa Timur,15.7,1.67
24/05/2023,Laut Jawa Timur,16.0,1.27
25/05/2023,Laut Jawa Timur,13.9,1.23
26/05/2023,Laut Jawa Timur,13.6,1.05
27/05/2023,Laut Jawa Timur,12.9,0.75
28/05/2023,Laut Jawa Timur,14.6,1.15
29/05/2023,Laut Jawa Timur,13.2,0.61
30/05/2023,Laut Jawa Timur,12.7,0.58
31/05/2023,Laut Jawa Timur,12.9,0.4
01/06/2023,Laut Jawa Timur,13.1,0.34
02/06/2023,Laut Jawa Timur,14.4,0.85
03/06/2023,Laut Jawa Timur,15.6,1.07
04/06/2023,Laut Jawa Timur,13.2,1.36
05/06/2023,Laut Jawa Timur,15.4,1.9
06/06/2023,Laut Jawa Timur,15.9,1.96
07/06/2023,Laut Jawa Timur,14.7,1.84
08/06/2023,Laut Jawa Timur,10.9,2.26
09/06/2023,Laut Jawa Timur,12.0,2.13
10/06/2023,Laut Jawa Timur,12.0,2.21
11/06/2023,Laut Jawa Timur,16.0,2.41
12/06/2023,Laut Jawa Timur,12.1,2.1
13/06/2023,Laut Jawa Timur,12.4,1.82
14/06/2023,Laut Jawa Timur,12.9,2.08
15/06/2023,Laut Jawa Timur,15.4,1.45
16/06/2023,Laut Jawa Timur,14.4,0.81
17/06/2023,Laut Jawa Timur,16.3,1.05
18/06/2023,Laut Jawa Timur,14.6,1.18
19/06/2023,Laut Jawa Timur,13.9,1.64
20/06/2023,Laut Jawa Timur,17.4,1.22
21/06/2023,Laut Jawa Timur,12.6,1.17
22/06/2023,Laut Jawa Timur,11.7,1.3
23/06/2023,Laut Jawa Timur,7.8,1.4
24/06/2023,Laut Jawa Timur,10.1,1.08
25/06/2023,Laut Jawa Timur,12.9,1.89
26/06/2023,Laut Jawa Timur,15.3,1.33
27/06/2023,Laut Jawa Timur,13.6,1.44
28/06/2023,Laut Jawa Timur,10.8,1.25
29/06/2023,Laut Jawa Timur,10.5,1.08
30/06/2023,Laut Jawa Timur,8.3,1.29
01/07/2023,Laut Jawa Timur,8.7,0.65
02/07/2023,Laut Jawa Timur,12.8,0.6
03/07/2023,Laut Jawa Timur,11.5,1.32
04/07/2023,Laut Jawa Timur,11.2,0.68
05/07/2023,Laut Jawa Timur,11.5,1.06
06/07/2023,Laut Jawa Timur,13.4,0.79
07/07/2023,Laut Jawa Timur,12.6,1.48
08/07/2023,Laut Jawa Timur,13.4,1.55
09/07/2023,Laut Jawa Timur,13.3,1.47
10/07/2023,Laut Jawa Timur,13.2,1.04
11/07/2023,Laut Jawa Timur,16.0,1.05
12/07/2023,Laut Jawa Timur,18.0,1.2
13/07/2023,Laut Jawa Timur,15.4,1.66
14/07/2023,Laut Jawa Timur,13.1,1.41
15/07/2023,Laut Jawa Timur,11.6,1.5
16/07/2023,Laut Jawa Timur,8.6,0.82
17/07/2023,Laut Jawa Timur,10.2,1.08
18/07/2023,Laut Jawa Timur,7.7,1.5
19/07/2023,Laut Jawa Timur,9.0,1.46
20/07/2023,Laut Jawa Timur,9.9,1.39
21/07/2023,Laut Jawa Timur,10.0,1.09
22/07/2023,Laut Jawa Timur,9.7,1.27
23/07/2023,Laut Jawa Timur,11.1,0.93
24/07/2023,Laut Jawa Timur,11.5,1.06
25/07/2023,Laut Jawa Timur,12.7,1.35
26/07/2023,Laut Jawa Timur,13.5,0.44
27/07/2023,Laut Jawa Timur,15.3,0.45
28/07/2023,Laut Jawa Timur,13.7,0.34
29/07/2023,Laut Jawa Timur,13.5,0.32
30/07/2023,Laut Jawa Timur,10.1,0.44
31/07/2023,Laut Jawa Timur,12.3,0.98
01/08/2023,Laut Jawa Timur,11.0,1.24
02/08/2023,Laut Jawa Timur,11.2,1.18
03/08/2023,Laut Jawa Timur,11.7,1.46
04/08/2023,Laut Jawa Timur,16.6,0.68
05/08/2023,Laut Jawa Timur,15.2,0.39
06/08/2023,Laut Jawa Timur,14.8,0.69
07/08/2023,Laut Jawa Timur,12.4,1.1
08/08/2023,Laut Jawa Timur,12.8,1.15
09/08/2023,Laut Jawa Timur,11.5,0.48
10/08/2023,Laut Jawa Timur,11.0,0.2
11/08/2023,Laut Jawa Timur,10.4,0.92
12/08/2023,Laut Jawa Timur,9.3,1.12
13/08/2023,Laut Jawa Timur,11.7,0.92
14/08/2023,Laut Jawa Timur,14.9,1.23
15/08/2023,Laut Jawa Timur,10.1,1.14
16/08/2023,Laut Jawa Timur,12.2,1.81
17/08/2023,Laut Jawa Timur,11.2,0.96
18/08/2023,Laut Jawa Timur,12.3,0.46
19/08/2023,Laut Jawa Timur,12.3,0.74
20/08/2023,Laut Jawa Timur,14.0,0.59
21/08/2023,Laut Jawa Timur,14.8,0.75
22/08/2023,Laut Jawa Timur,14.2,0.86
23/08/2023,Laut Jawa Timur,14.3,0.46
24/08/2023,Laut Jawa Timur,16.2,0.4
25/08/2023,Laut Jawa Timur,16.8,0.2
26/08/2023,Laut Jawa Timur,16.6,0.2
27/08/2023,Laut Jawa Timur,12.7,0.64
28/08/2023,Laut Jawa Timur,13.2,0.99
29/08/2023,Laut Jawa Timur,12.9,1.13
30/08/2023,Laut Jawa Timur,14.5,0.92
31/08/2023,Laut Jawa Timur,13.7,1.45
01/09/2023,Laut Jawa Timur,13.2,1.74
02/09/2023,Laut Jawa Timur,10.3,1.62
03/09/2023,Laut Jawa Timur,13.8,1.64
04/09/2023,Laut Jawa Timur,13.4,1.62
05/09/2023,Laut Jawa Timur,13.1,1.64
06/09/2023,Laut Jawa Timur,12.8,1.21
07/09/2023,Laut Jawa Timur,13.6,0.72
08/09/2023,Laut Jawa Timur,13.4,1.18
09/09/2023,Laut Jawa Timur,13.6,2.18
10/09/2023,Laut Jawa Timur,15.0,1.58
11/09/2023,Laut Jawa Timur,12.5,1.9
12/09/2023,Laut Jawa Timur,14.3,1.7
13/09/2023,Laut Jawa Timur,13.9,1.43
14/09/2023,Laut Jawa Timur,12.0,1.17
15/09/2023,Laut Jawa Timur,13.2,1.36
16/09/2023,Laut Jawa Timur,11.5,1.46
17/09/2023,Laut Jawa Timur,10.6,2.14
18/09/2023,Laut Jawa Timur,13.3,2.45
19/09/2023,Laut Jawa Timur,16.1,2.53
20/09/2023,Laut Jawa Timur,14.5,2.3
21/09/2023,Laut Jawa Timur,13.9,1.88
22/09/2023,Laut Jawa Timur,14.7,2.08
23/09/2023,Laut Jawa Timur,14.1,1.91
24/09/2023,Laut Jawa Timur,15.3,1.95
25/09/2023,Laut Jawa Timur,14.1,1.67
26/09/2023,Laut Jawa Timur,13.1,1.69
27/09/2023,Laut Jawa Timur,12.8,2.36
28/09/2023,Laut Jawa Timur,16.3,2.03
29/09/2023,Laut Jawa Timur,16.7,2.32
30/09/2023,Laut Jawa Timur,17.3,2.06
01/10/2023,Laut Jawa Timur,20.0,1.72
02/10/2023,Laut Jawa Timur,17.2,2.11
03/10/2023,Laut Jawa Timur,17.9,2.06
04/10/2023,Laut Jawa Timur,18.1,1.83
05/10/2023,Laut Jawa Timur,12.2,1.77
06/10/2023,Laut Jawa Timur,15.5,1.8
07/10/2023,Laut Jawa Timur,13.0,1.57
08/10/2023,Laut Jawa Timur,13.1,1.91
09/10/2023,Laut Jawa Timur,11.5,1.86
10/10/2023,Laut Jawa Timur,14.0,1.7
11/10/2023,Laut Jawa Timur,15.9,1.53
12/10/2023,Laut Jawa Timur,16.4,2.11
13/10/2023,Laut Jawa Timur,14.4,2.32
14/10/2023,Laut Jawa Timur,13.5,1.73
15/10/2023,Laut Jawa Timur,14.9,1.7
16/10/2023,Laut Jawa Timur,15.3,1.71
17/10/2023,Laut Jawa Timur,16.2,2.34
18/10/2023,Laut Jawa Timur,15.5,1.86
19/10/2023,Laut Jawa Timur,15.8,1.92
20/10/2023,Laut Jawa Timur,14.9,2.3
21/10/2023,Laut Jawa Timur,13.8,1.78
22/10/2023,Laut Jawa Timur,15.1,1.56
23/10/2023,Laut Jawa Timur,14.3,1.23
24/10/2023,Laut Jawa Timur,18.2,1.56
25/10/2023,Laut Jawa Timur,18.6,1.58
26/10/2023,Laut Jawa Timur,14.4,2.23
27/10/2023,Laut Jawa Timur,15.3,2.33
28/10/2023,Laut Jawa Timur,17.0,2.3
29/10/2023,Laut Jawa Timur,20.1,2.58
30/10/2023,Laut Jawa Timur,18.4,2.9
31/10/2023,Laut Jawa Timur,19.3,2.6
01/11/2023,Laut Jawa Timur,18.4,2.17
02/11/2023,Laut Jawa Timur,15.4,1.57
03/11/2023,Laut Jawa Timur,12.7,1.65
04/11/2023,Laut Jawa Timur,13.4,1.65
05/11/2023,Laut Jawa Timur,15.9,1.73
06/11/2023,Laut Jawa Timur,17.4,2.05
07/11/2023,Laut Jawa Timur,18.9,2.08
08/11/2023,Laut Jawa Timur,17.9,2.77
09/11/2023,Laut Jawa Timur,14.2,2.42
10/11/2023,Laut Jawa Timur,15.7,2.5
11/11/2023,Laut Jawa Timur,11.7,2.58
12/11/2023,Laut Jawa Timur,14.6,2.51
13/11/2023,Laut Jawa Timur,18.5,2.61
14/11/2023,Laut Jawa Timur,19.3,2.82
15/11/2023,Laut Jawa Timur,17.4,2.65
16/11/2023,Laut Jawa Timur,17.6,2.39
17/11/2023,Laut Jawa Timur,18.0,2.63
18/11/2023,Laut Jawa Timur,18.5,2.68
19/11/2023,Laut Jawa Timur,19.1,2.36
20/11/2023,Laut Jawa Timur,19.0,2.46
21/11/2023,Laut Jawa Timur,19.6,2.25
22/11/2023,Laut Jawa Timur,19.3,2.12
23/11/2023,Laut Jawa Timur,16.5,2.02
24/11/2023,Laut Jawa Timur,14.5,1.84
25/11/2023,Laut Jawa Timur,16.5,1.7
26/11/2023,Laut Jawa Timur,19.2,1.61
27/11/2023,Laut Jawa Timur,17.1,2.26
28/11/2023,Laut Jawa Timur,17.0,2.52
29/11/2023,Laut Jawa Timur,15.3,2.03
30/11/2023,Laut Jawa Timur,17.1,2.25
01/12/2023,Laut Jawa Timur,16.9,2.17
02/12/2023,Laut Jawa Timur,14.9,1.87
03/12/2023,Laut Jawa Timur,16.1,2.28
04/12/2023,Laut Jawa Timur,16.1,2.62
05/12/2023,Laut Jawa Timur,16.5,2.27
06/12/2023,Laut Jawa Timur,18.1,2.39
07/12/2023,Laut Jawa Timur,18.0,2.49
08/12/2023,Laut Jawa Timur,18.3,2.46
09/12/2023,Laut Jawa Timur,14.9,2.24
10/12/2023,Laut Jawa Timur,19.1,1.89
11/12/2023,Laut Jawa Timur,20.9,1.7
12/12/2023,Laut Jawa Timur,22.0,1.44
13/12/2023,Laut Jawa Timur,20.9,1.11
14/12/2023,Laut Jawa Timur,15.3,1.13
15/12/2023,Laut Jawa Timur,18.4,1.04
16/12/2023,Laut Jawa Timur,19.3,0.89
17/12/2023,Laut Jawa Timur,21.6,1.4
18/12/2023,Laut Jawa Timur,20.7,1.92
19/12/2023,Laut Jawa Timur,21.5,2.12
20/12/2023,Laut Jawa Timur,22.0,1.46
21/12/2023,Laut Jawa Timur,20.9,1.58
22/12/2023,Laut Jawa Timur,21.6,1.75
23/12/2023,Laut Jawa Timur,22.2,1.72
24/12/2023,Laut Jawa Timur,22.8,1.93
25/12/2023,Laut Jawa Timur,18.0,2.19
26/12/2023,Laut Jawa Timur,17.8,1.65
27/12/2023,Laut Jawa Timur,18.2,1.78
28/12/2023,Laut Jawa Timur,18.9,2.49
29/12/2023,Laut Jawa Timur,21.3,2.36
30/12/2023,Laut Jawa Timur,17.0,2.95
31/12/2023,Laut Jawa Timur,17.8,2.85
01/01/2024,Laut Jawa Timur,17.6,2.77
02/01/2024,Laut Jawa Timur,18.3,2.86
03/01/2024,Laut Jawa Timur,19.5,3.24
04/01/2024,Laut Jawa Timur,21.3,3.2
05/01/2024,Laut Jawa Timur,22.2,2.6
06/01/2024,Laut Jawa Timur,17.6,1.81
07/01/2024,Laut Jawa Timur,18.0,1.96
08/01/2024,Laut Jawa Timur,18.5,2.32
09/01/2024,Laut Jawa Timur,18.2,2.46
10/01/2024,Laut Jawa Timur,17.8,2.53
11/01/2024,Laut Jawa Timur,20.0,2.34
12/01/2024,Laut Jawa Timur,17.2,2.04
13/01/2024,Laut Jawa Timur,18.9,2.67
14/01/2024,Laut Jawa Timur,18.8,2.77
15/01/2024,Laut Jawa Timur,18.1,2.61
16/01/2024,Laut Jawa Timur,13.9,2.9
17/01/2024,Laut Jawa Timur,15.8,3.02
18/01/2024,Laut Jawa Timur,17.0,3.17
19/01/2024,Laut Jawa Timur,20.5,2.98
20/01/2024,Laut Jawa Timur,22.3,3.15
21/01/2024,Laut Jawa Timur,20.6,2.83
22/01/2024,Laut Jawa Timur,21.6,3.21
23/01/2024,Laut Jawa Timur,24.8,3.47
24/01/2024,Laut Jawa Timur,18.6,2.86
25/01/2024,Laut Jawa Timur,18.5,2.59
26/01/2024,Laut Jawa Timur,19.3,2.64
27/01/2024,Laut Jawa Timur,22.3,2.39
28/01/2024,Laut Jawa Timur,20.5,2.28
29/01/2024,Laut Jawa Timur,19.7,2.19
30/01/2024,Laut Jawa Timur,18.4,2.81
31/01/2024,Laut Jawa Timur,19.9,2.57
01/02/2024,Laut Jawa Timur,22.0,2.51
02/02/2024,Laut Jawa Timur,20.6,2.4
03/02/2024,Laut Jawa Timur,19.8,2.6
04/02/2024,Laut Jawa Timur,20.6,2.47
05/02/2024,Laut Jawa Timur,18.3,1.7
06/02/2024,Laut Jawa Timur,16.7,2.01
07/02/2024,Laut Jawa Timur,15.3,2.02
08/02/2024,Laut Jawa Timur,19.8,3.14
09/02/2024,Laut Jawa Timur,19.8,2.84
10/02/2024,Laut Jawa Timur,20.8,2.59
11/02/2024,Laut Jawa Timur,22.5,2.91
12/02/2024,Laut Jawa Timur,21.0,3.36
13/02/2024,Laut Jawa Timur,20.7,3.8
14/02/2024,Laut Jawa Timur,19.9,3.11
15/02/2024,Laut Jawa Timur,16.8,2.8
16/02/2024,Laut Jawa Timur,17.9,2.91
17/02/2024,Laut Jawa Timur,17.3,3.06
18/02/2024,Laut Jawa Timur,17.3,3.08
19/02/2024,Laut Jawa Timur,20.3,2.69
20/02/2024,Laut Jawa Timur,18.7,2.6
21/02/2024,Laut Jawa Timur,23.2,2.81
22/02/2024,Laut Jawa Timur,23.5,2.63
23/02/2024,Laut Jawa Timur,23.7,2.43
24/02/2024,Laut Jawa Timur,24.4,2.47
25/02/2024,Laut Jawa Timur,19.8,2.68
26/02/2024,Laut Jawa Timur,18.6,2.56
27/02/2024,Laut Jawa Timur,18.3,2.26
28/02/2024,Laut Jawa Timur,17.0,2.19
29/02/2024,Laut Jawa Timur,15.4,2.18
01/03/2024,Laut Jawa Timur,15.3,2.25
02/03/2024,Laut Jawa Timur,18.0,2.1
03/03/2024,Laut Jawa Timur,19.5,2.1
04/03/2024,Laut Jawa Timur,19.4,2.01
05/03/2024,Laut Jawa Timur,19.5,2.22
06/03/2024,Laut Jawa Timur,20.6,1.82
07/03/2024,Laut Jawa Timur,18.3,1.72
08/03/2024,Laut Jawa Timur,18.4,2.16
09/03/2024,Laut Jawa Timur,18.8,1.41
10/03/2024,Laut Jawa Timur,21.3,1.71
11/03/2024,Laut Jawa Timur,21.2,1.92
12/03/2024,Laut Jawa Timur,22.2,1.47
13/03/2024,Laut Jawa Timur,24.5,1.72
14/03/2024,Laut Jawa Timur,21.4,1.12
15/03/2024,Laut Jawa Timur,21.0,2.26
16/03/2024,Laut Jawa Timur,23.1,2.77
17/03/2024,Laut Jawa Timur,17.7,3.1
18/03/2024,Laut Jawa Timur,16.6,2.71
19/03/2024,Laut Jawa Timur,21.0,2.8
20/03/2024,Laut Jawa Timur,23.9,3.15
21/03/2024,Laut Jawa Timur,21.8,3.07
22/03/2024,Laut Jawa Timur,22.5,3.15
23/03/2024,Laut Jawa Timur,20.2,3.21
24/03/2024,Laut Jawa Timur,16.8,2.95
25/03/2024,Laut Jawa Timur,16.9,2.82
26/03/2024,Laut Jawa Timur,17.1,2.82
27/03/2024,Laut Jawa Timur,18.6,2.04
28/03/2024,Laut Jawa Timur,18.0,2.2
29/03/2024,Laut Jawa Timur,20.3,2.09
30/03/2024,Laut Jawa Timur,17.5,2.48
31/03/2024,Laut Jawa Timur,16.0,2.21
01/04/2024,Laut Jawa Timur,16.7,2.11
02/04/2024,Laut Jawa Timur,16.0,1.95
03/04/2024,Laut Jawa Timur,15.4,1.98
04/04/2024,Laut Jawa Timur,19.7,2.31
05/04/2024,Laut Jawa Timur,17.0,2.53
06/04/2024,Laut Jawa Timur,18.2,2.21
07/04/2024,Laut Jawa Timur,17.2,2.67
08/04/2024,Laut Jawa Timur,15.4,2.62
09/04/2024,Laut Jawa Timur,13.9,2.24
10/04/2024,Laut Jawa Timur,15.5,2.32
11/04/2024,Laut Jawa Timur,15.4,2.26
12/04/2024,Laut Jawa Timur,18.1,1.48
13/04/2024,Laut Jawa Timur,17.9,1.44
14/04/2024,Laut Jawa Timur,12.8,1.6
15/04/2024,Laut Jawa Timur,16.6,0.63
16/04/2024,Laut Jawa Timur,18.5,1.55
17/04/2024,Laut Jawa Timur,23.1,1.52
18/04/2024,Laut Jawa Timur,20.3,1.96
19/04/2024,Laut Jawa Timur,18.5,1.98
20/04/2024,Laut Jawa Timur,13.9,1.97
21/04/2024,Laut Jawa Timur,13.0,1.58
22/04/2024,Laut Jawa Timur,14.4,1.82
23/04/2024,Laut Jawa Timur,14.8,1.72
24/04/2024,Laut Jawa Timur,14.3,1.69
25/04/2024,Laut Jawa Timur,16.8,1.46
26/04/2024,Laut Jawa Timur,15.9,1.32
27/04/2024,Laut Jawa Timur,15.3,1.86
28/04/2024,Laut Jawa Timur,15.5,2.15
29/04/2024,Laut Jawa Timur,14.4,2.22
30/04/2024,Laut Jawa Timur,14.0,2.05
01/05/2024,Laut Jawa Timur,13.2,1.86
02/05/2024,Laut Jawa Timur,12.2,2.29
03/05/2024,Laut Jawa Timur,14.8,1.84
04/05/2024,Laut Jawa Timur,16.3,1.83
05/05/2024,Laut Jawa Timur,13.5,1.58
06/05/2024,Laut Jawa Timur,13.9,1.66
07/05/2024,Laut Jawa Timur,13.1,2.17
08/05/2024,Laut Jawa Timur,16.9,1.58
09/05/2024,Laut Jawa Timur,15.9,1.85
10/05/2024,Laut Jawa Timur,16.2,2.01
11/05/2024,Laut Jawa Timur,17.3,1.61
12/05/2024,Laut Jawa Timur,18.9,1.83
13/05/2024,Laut Jawa Timur,16.8,1.9
14/05/2024,Laut Jawa Timur,16.1,1.92
15/05/2024,Laut Jawa Timur,14.0,1.79
16/05/2024,Laut Jawa Timur,14.4,1.71
17/05/2024,Laut Jawa Timur,15.6,1.79
18/05/2024,Laut Jawa Timur,18.5,1.44
19/05/2024,Laut Jawa Timur,17.6,1.72
20/05/2024,Laut Jawa Timur,16.1,1.35
21/05/2024,Laut Jawa Timur,12.4,2.1
22/05/2024,Laut Jawa Timur,12.7,1.7
23/05/2024,Laut Jawa Timur,15.7,1.97
24/05/2024,Laut Jawa Timur,12.3,1.28
25/05/2024,Laut Jawa Timur,11.8,0.8
26/05/2024,Laut Jawa Timur,14.0,0.7
27/05/2024,Laut Jawa Timur,11.1,0.63
28/05/2024,Laut Jawa Timur,13.4,1.24
29/05/2024,Laut Jawa Timur,15.5,1.34
30/05/2024,Laut Jawa Timur,17.6,0.53
31/05/2024,Laut Jawa Timur,17.3,0.93
01/06/2024,Laut Jawa Timur,17.3,1.35
