date,origin_region,dest_region,estimated_travelers
2025-03-29,Jakarta,Sumsel,4288
2025-03-30,Jakarta,Sumsel,3874
2025-03-31,Jakarta,Sumsel,3210
2025-04-01,Jakarta,Sumsel,2784
2025-04-02,Jakarta,Sumsel,3378
2025-04-03,Jakarta,Sumsel,3543
2025-04-04,Jakarta,Sumsel,4721
2025-04-05,Jakarta,Sumsel,3696
2025-04-06,Jakarta,Sumsel,3246
2025-04-07,Jakarta,Sumsel,3252
2025-04-08,Jakarta,Sumsel,907
2025-04-09,Jakarta,Sumsel,771
2025-04-10,Jakarta,Sumsel,1014
2025-04-11,Jakarta,Sumsel,1544
2025-04-12,Jakarta,Sumsel,1326
2025-04-13,Jakarta,Sumsel,1345
2025-04-14,Jakarta,Sumsel,1280
2025-04-15,Jakarta,Sumsel,1081
2025-04-16,Jakarta,Sumsel,1320
2025-04-17,Jakarta,Sumsel,1130
2025-04-18,Jakarta,Sumsel,1496
2025-04-19,Jakarta,Sumsel,1188
2025-04-20,Jakarta,Sumsel,1225
2025-04-21,Jakarta,Sumsel,1193
2025-04-22,Jakarta,Sumsel,914
2025-04-23,Jakarta,Sumsel,1114
2025-04-24,Jakarta,Sumsel,968
2025-04-25,Jakarta,Sumsel,1512
2025-04-26,Jakarta,Sumsel,1079
2025-04-27,Jakarta,Sumsel,1584
2025-04-28,Jakarta,Sumsel,1148
2025-04-29,Jakarta,Sumsel,906
2025-04-30,Jakarta,Sumsel,1000
2025-05-01,Jakarta,Sumsel,1052
2025-05-02,Jakarta,Sumsel,1456
2025-05-03,Jakarta,Sumsel,1464
2025-05-04,Jakarta,Sumsel,1179
2025-05-05,Jakarta,Sumsel,781
2025-05-06,Jakarta,Sumsel,1165
2025-05-07,Jakarta,Sumsel,860
2025-05-08,Jakarta,Sumsel,850
2025-05-09,Jakarta,Sumsel,1263
2025-05-10,Jakarta,Sumsel,1127
2025-05-11,Jakarta,Sumsel,1278
2025-05-12,Jakarta,Sumsel,988
2025-05-13,Jakarta,Sumsel,1224
2025-05-14,Jakarta,Sumsel,905
2025-05-15,Jakarta,Sumsel,1123
2025-05-16,Jakarta,Sumsel,1255
2025-05-17,Jakarta,Sumsel,1457
2025-05-18,Jakarta,Sumsel,1416
2025-05-19,Jakarta,Sumsel,1049
2025-05-20,Jakarta,Sumsel,1135
2025-05-21,Jakarta,Sumsel,723
2025-05-22,Jakarta,Sumsel,868
2025-05-23,Jakarta,Sumsel,956
2025-05-24,Jakarta,Sumsel,1406
2025-05-25,Jakarta,Sumsel,1229
2025-05-26,Jakarta,Sumsel,834
2025-05-27,Jakarta,Sumsel,954
2025-05-28,Jakarta,Sumsel,930
2025-05-29,Jakarta,Sumsel,1140
2025-05-30,Jakarta,Sumsel,1429
2025-05-31,Jakarta,Sumsel,1429
2022-06-01,Jakarta,Riau,249
2022-06-02,Jakarta,Riau,185
2022-06-03,Jakarta,Riau,241
2022-06-04,Jakarta,Riau,257
2022-06-05,Jakarta,Riau,235
2022-06-06,Jakarta,Riau,175
2022-06-07,Jakarta,Riau,140
2022-06-08,Jakarta,Riau,172
2022-06-09,Jakarta,Riau,213
2022-06-10,Jakarta,Riau,262
2022-06-11,Jakarta,Riau,296
2022-06-12,Jakarta,Riau,193
2022-06-13,Jakarta,Riau,200
2022-06-14,Jakarta,Riau,207
2022-06-15,Jakarta,Riau,211
2022-06-16,Jakarta,Riau,204
2022-06-17,Jakarta,Riau,261
2022-06-18,Jakarta,Riau,264
2022-06-19,Jakarta,Riau,238
2022-06-20,Jakarta,Riau,186
2022-06-21,Jakarta,Riau,200
2022-06-22,Jakarta,Riau,203
2022-06-23,Jakarta,Riau,220
2022-06-24,Jakarta,Riau,242
2022-06-25,Jakarta,Riau,210
2022-06-26,Jakarta,Riau,210
2022-06-27,Jakarta,Riau,232
2022-06-28,Jakarta,Riau,191
2022-06-29,Jakarta,Riau,169
2022-06-30,Jakarta,Riau,171
2022-07-01,Jakarta,Riau,268
2022-07-02,Jakarta,Riau,226
2022-07-03,Jakarta,Riau,203
2022-07-04,Jakarta,Riau,189
2022-07-05,Jakarta,Riau,169
2022-07-06,Jakarta,Riau,172
2022-07-07,Jakarta,Riau,184
2022-07-08,Jakarta,Riau,226
2022-07-09,Jakarta,Riau,210
2022-07-10,Jakarta,Riau,242
2022-07-11,Jakarta,Riau,193
2022-07-12,Jakarta,Riau,231
2022-07-13,Jakarta,Riau,186
2022-07-14,Jakarta,Riau,187
2022-07-15,Jakarta,Riau,220
2022-07-16,Jakarta,Riau,220
2022-07-17,Jakarta,Riau,159
2022-07-18,Jakarta,Riau,195
2022-07-19,Jakarta,Riau,139
2022-07-20,Jakarta,Riau,167
2022-07-21,Jakarta,Riau,194
2022-07-22,Jakarta,Riau,188
2022-07-23,Jakarta,Riau,179
2022-07-24,Jakarta,Riau,241
2022-07-25,Jakarta,Riau,151
2022-07-26,Jakarta,Riau,158
2022-07-27,Jakarta,Riau,180
2022-07-28,Jakarta,Riau,179
2022-07-29,Jakarta,Riau,244
2022-07-30,Jakarta,Riau,216
2022-07-31,Jakarta,Riau,193
2022-08-01,Jakarta,Riau,162
2022-08-02,Jakarta,Riau,159
2022-08-03,Jakarta,Riau,196
2022-08-04,Jakarta,Riau,175
2022-08-05,Jakarta,Riau,196
2022-08-06,Jakarta,Riau,196
2022-08-07,Jakarta,Riau,214
2022-08-08,Jakarta,Riau,169
2022-08-09,Jakarta,Riau,169
2022-08-10,Jakarta,Riau,144
2022-08-11,Jakarta,Riau,174
2022-08-12,Jakarta,Riau,165
2022-08-13,Jakarta,Riau,155
2022-08-14,Jakarta,Riau,203
2022-08-15,Jakarta,Riau,155
2022-08-16,Jakarta,Riau,198
2022-08-17,Jakarta,Riau,155
2022-08-18,Jakarta,Riau,157
2022-08-19,Jakarta,Riau,225
2022-08-20,Jakarta,Riau,230
2022-08-21,Jakarta,Riau,169
2022-08-22,Jakarta,Riau,155
2022-08-23,Jakarta,Riau,167
2022-08-24,Jakarta,Riau,169
2022-08-25,Jakarta,Riau,180
2022-08-26,Jakarta,Riau,161
2022-08-27,Jakarta,Riau,233
2022-08-28,Jakarta,Riau,211
2022-08-29,Jakarta,Riau,168
2022-08-30,Jakarta,Riau,185
2022-08-31,Jakarta,Riau,162
2022-09-01,Jakarta,Riau,160
2022-09-02,Jakarta,Riau,223
2022-09-03,Jakarta,Riau,202
2022-09-04,Jakarta,Riau,200
2022-09-05,Jakarta,Riau,164
2022-09-06,Jakarta,Riau,223
2022-09-07,Jakarta,Riau,164
2022-09-08,Jakarta,Riau,137
2022-09-09,Jakarta,Riau,218
2022-09-10,Jakarta,Riau,189
2022-09-11,Jakarta,Riau,205
2022-09-12,Jakarta,Riau,117
2022-09-13,Jakarta,Riau,141
2022-09-14,Jakarta,Riau,146
2022-09-15,Jakarta,Riau,169
2022-09-16,Jakarta,Riau,177
2022-09-17,Jakarta,Riau,188
2022-09-18,Jakarta,Riau,175
2022-09-19,Jakarta,Riau,156
2022-09-20,Jakarta,Riau,154
2022-09-21,Jakarta,Riau,144
2022-09-22,Jakarta,Riau,147
2022-09-23,Jakarta,Riau,168
2022-09-24,Jakarta,Riau,181
2022-09-25,Jakarta,Riau,174
2022-09-26,Jakarta,Riau,134
2022-09-27,Jakarta,Riau,162
2022-09-28,Jakarta,Riau,181
2022-09-29,Jakarta,Riau,201
2022-09-30,Jakarta,Riau,245
2022-10-01,Jakarta,Riau,174
2022-10-02,Jakarta,Riau,194
2022-10-03,Jakarta,Riau,129
2022-10-04,Jakarta,Riau,168
2022-10-05,Jakarta,Riau,155
2022-10-06,Jakarta,Riau,160
2022-10-07,Jakarta,Riau,195
2022-10-08,Jakarta,Riau,212
2022-10-09,Jakarta,Riau,260
2022-10-10,Jakarta,Riau,138
2022-10-11,Jakarta,Riau,134
2022-10-12,Jakarta,Riau,119
2022-10-13,Jakarta,Riau,144
2022-10-14,Jakarta,Riau,150
2022-10-15,Jakarta,Riau,164
2022-10-16,Jakarta,Riau,214
2022-10-17,Jakarta,Riau,185
2022-10-18,Jakarta,Riau,162
2022-10-19,Jakarta,Riau,182
2022-10-20,Jakarta,Riau,134
2022-10-21,Jakarta,Riau,182
2022-10-22,Jakarta,Riau,201
2022-10-23,Jakarta,Riau,165
2022-10-24,Jakarta,Riau,180
2022-10-25,Jakarta,Riau,158
2022-10-26,Jakarta,Riau,133
2022-10-27,Jakarta,Riau,152
2022-10-28,Jakarta,Riau,216
2022-10-29,Jakarta,Riau,204
2022-10-30,Jakarta,Riau,242
2022-10-31,Jakarta,Riau,174
2022-11-01,Jakarta,Riau,160
2022-11-02,Jakarta,Riau,133
2022-11-03,Jakarta,Riau,167
2022-11-04,Jakarta,Riau,191
2022-11-05,Jakarta,Riau,176
2022-11-06,Jakarta,Riau,217
2022-11-07,Jakarta,Riau,150
2022-11-08,Jakarta,Riau,168
2022-11-09,Jakarta,Riau,202
2022-11-10,Jakarta,Riau,155
2022-11-11,Jakarta,Riau,241
2022-11-12,Jakarta,Riau,174
2022-11-13,Jakarta,Riau,185
2022-11-14,Jakarta,Riau,152
2022-11-15,Jakarta,Riau,172
2022-11-16,Jakarta,Riau,150
2022-11-17,Jakarta,Riau,173
2022-11-18,Jakarta,Riau,175
2022-11-19,Jakarta,Riau,240
2022-11-20,Jakarta,Riau,160
2022-11-21,Jakarta,Riau,153
2022-11-22,Jakarta,Riau,140
2022-11-23,Jakarta,Riau,150
2022-11-24,Jakarta,Riau,172
2022-11-25,Jakarta,Riau,204
2022-11-26,Jakarta,Riau,230
2022-11-27,Jakarta,Riau,195
2022-11-28,Jakarta,Riau,148
2022-11-29,Jakarta,Riau,161
2022-11-30,Jakarta,Riau,186
2022-12-01,Jakarta,Riau,148
2022-12-02,Jakarta,Riau,195
2022-12-03,Jakarta,Riau,204
2022-12-04,Jakarta,Riau,213
2022-12-05,Jakarta,Riau,193
2022-12-06,Jakarta,Riau,188
2022-12-07,Jakarta,Riau,150
2022-12-08,Jakarta,Riau,219
2022-12-09,Jakarta,Riau,193
2022-12-10,Jakarta,Riau,224
2022-12-11,Jakarta,Riau,221
2022-12-12,Jakarta,Riau,164
2022-12-13,Jakarta,Riau,178
2022-12-14,Jakarta,Riau,161
2022-12-15,Jakarta,Riau,156
2022-12-16,Jakarta,Riau,240
2022-12-17,Jakarta,Riau,216
2022-12-18,Jakarta,Riau,225
2022-12-19,Jakarta,Riau,341
2022-12-20,Jakarta,Riau,353
2022-12-21,Jakarta,Riau,306
2022-12-22,Jakarta,Riau,353
2022-12-23,Jakarta,Riau,364
2022-12-24,Jakarta,Riau,387
2022-12-25,Jakarta,Riau,344
2022-12-26,Jakarta,Riau,298
2022-12-27,Jakarta,Riau,309
2022-12-28,Jakarta,Riau,317
2022-12-29,Jakarta,Riau,297
2022-12-30,Jakarta,Riau,432
2022-12-31,Jakarta,Riau,435
2023-01-01,Jakarta,Riau,442
2023-01-02,Jakarta,Riau,364
2023-01-03,Jakarta,Riau,243
2023-01-04,Jakarta,Riau,189
2023-01-05,Jakarta,Riau,183
2023-01-06,Jakarta,Riau,219
2023-01-07,Jakarta,Riau,253
2023-01-08,Jakarta,Riau,268
2023-01-09,Jakarta,Riau,201
2023-01-10,Jakarta,Riau,141
2023-01-11,Jakarta,Riau,193
2023-01-12,Jakarta,Riau,200
2023-01-13,Jakarta,Riau,286
2023-01-14,Jakarta,Riau,229
2023-01-15,Jakarta,Riau,246
2023-01-16,Jakarta,Riau,172
2023-01-17,Jakarta,Riau,176
2023-01-18,Jakarta,Riau,183
2023-01-19,Jakarta,Riau,180
2023-01-20,Jakarta,Riau,238
2023-01-21,Jakarta,Riau,309
2023-01-22,Jakarta,Riau,264
2023-01-23,Jakarta,Riau,228
2023-01-24,Jakarta,Riau,228
2023-01-25,Jakarta,Riau,176
2023-01-26,Jakarta,Riau,173
2023-01-27,Jakarta,Riau,271
2023-01-28,Jakarta,Riau,231
2023-01-29,Jakarta,Riau,287
2023-01-30,Jakarta,Riau,252
2023-01-31,Jakarta,Riau,163
2023-02-01,Jakarta,Riau,226
2023-02-02,Jakarta,Riau,178
2023-02-03,Jakarta,Riau,290
2023-02-04,Jakarta,Riau,238
2023-02-05,Jakarta,Riau,276
2023-02-06,Jakarta,Riau,183
2023-02-07,Jakarta,Riau,217
2023-02-08,Jakarta,Riau,240
2023-02-09,Jakarta,Riau,228
2023-02-10,Jakarta,Riau,296
2023-02-11,Jakarta,Riau,246
2023-02-12,Jakarta,Riau,204
2023-02-13,Jakarta,Riau,142
2023-02-14,Jakarta,Riau,238
2023-02-15,Jakarta,Riau,149
2023-02-16,Jakarta,Riau,220
2023-02-17,Jakarta,Riau,241
2023-02-18,Jakarta,Riau,290
2023-02-19,Jakarta,Riau,308
2023-02-20,Jakarta,Riau,228
2023-02-21,Jakarta,Riau,181
2023-02-22,Jakarta,Riau,195
2023-02-23,Jakarta,Riau,244
2023-02-24,Jakarta,Riau,259
2023-02-25,Jakarta,Riau,268
2023-02-26,Jakarta,Riau,289
2023-02-27,Jakarta,Riau,197
2023-02-28,Jakarta,Riau,209
2023-03-01,Jakarta,Riau,243
2023-03-02,Jakarta,Riau,196
2023-03-03,Jakarta,Riau,233
2023-03-04,Jakarta,Riau,215
2023-03-05,Jakarta,Riau,241
2023-03-06,Jakarta,Riau,198
2023-03-07,Jakarta,Riau,139
2023-03-08,Jakarta,Riau,211
2023-03-09,Jakarta,Riau,265
2023-03-10,Jakarta,Riau,335
2023-03-11,Jakarta,Riau,218
2023-03-12,Jakarta,Riau,283
2023-03-13,Jakarta,Riau,211
2023-03-14,Jakarta,Riau,204
2023-03-15,Jakarta,Riau,214
2023-03-16,Jakarta,Riau,227
2023-03-17,Jakarta,Riau,249
2023-03-18,Jakarta,Riau,259
2023-03-19,Jakarta,Riau,230
2023-03-20,Jakarta,Riau,212
2023-03-21,Jakarta,Riau,211
2023-03-22,Jakarta,Riau,275
2023-03-23,Jakarta,Riau,204
2023-03-24,Jakarta,Riau,242
2023-03-25,Jakarta,Riau,264
2023-03-26,Jakarta,Riau,260
2023-03-27,Jakarta,Riau,205
2023-03-28,Jakarta,Riau,220
2023-03-29,Jakarta,Riau,164
2023-03-30,Jakarta,Riau,173
2023-03-31,Jakarta,Riau,233
2023-04-01,Jakarta,Riau,309
2023-04-02,Jakarta,Riau,257
2023-04-03,Jakarta,Riau,192
2023-04-04,Jakarta,Riau,232
2023-04-05,Jakarta,Riau,237
2023-04-06,Jakarta,Riau,196
2023-04-07,Jakarta,Riau,288
2023-04-08,Jakarta,Riau,216
2023-04-09,Jakarta,Riau,239
2023-04-10,Jakarta,Riau,207
2023-04-11,Jakarta,Riau,204
2023-04-12,Jakarta,Riau,193
2023-04-13,Jakarta,Riau,190
2023-04-14,Jakarta,Riau,257
2023-04-15,Jakarta,Riau,801
2023-04-16,Jakarta,Riau,628
2023-04-17,Jakarta,Riau,455
2023-04-18,Jakarta,Riau,569
2023-04-19,Jakarta,Riau,507
2023-04-20,Jakarta,Riau,702
2023-04-21,Jakarta,Riau,606
2023-04-22,Jakarta,Riau,743
2023-04-23,Jakarta,Riau,605
2023-04-24,Jakarta,Riau,648
2023-04-25,Jakarta,Riau,635
2023-04-26,Jakarta,Riau,637
2023-04-27,Jakarta,Riau,250
2023-04-28,Jakarta,Riau,252
2023-04-29,Jakarta,Riau,332
2023-04-30,Jakarta,Riau,307
2023-05-01,Jakarta,Riau,250
2023-05-02,Jakarta,Riau,160
2023-05-03,Jakarta,Riau,228
2023-05-04,Jakarta,Riau,178
2023-05-05,Jakarta,Riau,314
2023-05-06,Jakarta,Riau,274
2023-05-07,Jakarta,Riau,240
2023-05-08,Jakarta,Riau,227
2023-05-09,Jakarta,Riau,187
2023-05-10,Jakarta,Riau,189
2023-05-11,Jakarta,Riau,219
2023-05-12,Jakarta,Riau,294
2023-05-13,Jakarta,Riau,274
2023-05-14,Jakarta,Riau,290
2023-05-15,Jakarta,Riau,205
2023-05-16,Jakarta,Riau,220
2023-05-17,Jakarta,Riau,230
2023-05-18,Jakarta,Riau,222
2023-05-19,Jakarta,Riau,290
2023-05-20,Jakarta,Riau,233
2023-05-21,Jakarta,Riau,281
2023-05-22,Jakarta,Riau,169
2023-05-23,Jakarta,Riau,236
2023-05-24,Jakarta,Riau,214
2023-05-25,Jakarta,Riau,209
2023-05-26,Jakarta,Riau,241
2023-05-27,Jakarta,Riau,283
2023-05-28,Jakarta,Riau,242
2023-05-29,Jakarta,Riau,160
2023-05-30,Jakarta,Riau,223
2023-05-31,Jakarta,Riau,200
2023-06-01,Jakarta,Riau,172
2023-06-02,Jakarta,Riau,234
2023-06-03,Jakarta,Riau,245
2023-06-04,Jakarta,Riau,270
2023-06-05,Jakarta,Riau,197
2023-06-06,Jakarta,Riau,210
2023-06-07,Jakarta,Riau,208
2023-06-08,Jakarta,Riau,200
2023-06-09,Jakarta,Riau,237
2023-06-10,Jakarta,Riau,272
2023-06-11,Jakarta,Riau,282
2023-06-12,Jakarta,Riau,209
2023-06-13,Jakarta,Riau,151
2023-06-14,Jakarta,Riau,189
2023-06-15,Jakarta,Riau,195
2023-06-16,Jakarta,Riau,230
2023-06-17,Jakarta,Riau,206
2023-06-18,Jakarta,Riau,227
2023-06-19,Jakarta,Riau,199
2023-06-20,Jakarta,Riau,188
2023-06-21,Jakarta,Riau,230
2023-06-22,Jakarta,Riau,175
2023-06-23,Jakarta,Riau,229
2023-06-24,Jakarta,Riau,203
2023-06-25,Jakarta,Riau,204
2023-06-26,Jakarta,Riau,251
2023-06-27,Jakarta,Riau,147
2023-06-28,Jakarta,Riau,195
2023-06-29,Jakarta,Riau,190
2023-06-30,Jakarta,Riau,260
2023-07-01,Jakarta,Riau,214
2023-07-02,Jakarta,Riau,244
2023-07-03,Jakarta,Riau,177
2023-07-04,Jakarta,Riau,207
2023-07-05,Jakarta,Riau,205
2023-07-06,Jakarta,Riau,229
2023-07-07,Jakarta,Riau,256
2023-07-08,Jakarta,Riau,245
2023-07-09,Jakarta,Riau,247
2023-07-10,Jakarta,Riau,114
2023-07-11,Jakarta,Riau,159
2023-07-12,Jakarta,Riau,201
2023-07-13,Jakarta,Riau,169
2023-07-14,Jakarta,Riau,235
2023-07-15,Jakarta,Riau,228
2023-07-16,Jakarta,Riau,126
2023-07-17,Jakarta,Riau,124
2023-07-18,Jakarta,Riau,144
2023-07-19,Jakarta,Riau,169
2023-07-20,Jakarta,Riau,173
2023-07-21,Jakarta,Riau,200
2023-07-22,Jakarta,Riau,191
2023-07-23,Jakarta,Riau,238
2023-07-24,Jakarta,Riau,158
2023-07-25,Jakarta,Riau,141
2023-07-26,Jakarta,Riau,147
2023-07-27,Jakarta,Riau,212
2023-07-28,Jakarta,Riau,192
2023-07-29,Jakarta,Riau,233
2023-07-30,Jakarta,Riau,220
2023-07-31,Jakarta,Riau,213
2023-08-01,Jakarta,Riau,182
2023-08-02,Jakarta,Riau,176
2023-08-03,Jakarta,Riau,177
2023-08-04,Jakarta,Riau,232
2023-08-05,Jakarta,Riau,195
2023-08-06,Jakarta,Riau,248
2023-08-07,Jakarta,Riau,170
2023-08-08,Jakarta,Riau,133
2023-08-09,Jakarta,Riau,143
2023-08-10,Jakarta,Riau,194
2023-08-11,Jakarta,Riau,239
2023-08-12,Jakarta,Riau,201
2023-08-13,Jakarta,Riau,226
2023-08-14,Jakarta,Riau,178
2023-08-15,Jakarta,Riau,183
2023-08-16,Jakarta,Riau,148
2023-08-17,Jakarta,Riau,160
2023-08-18,Jakarta,Riau,229
2023-08-19,Jakarta,Riau,233
2023-08-20,Jakarta,Riau,177
2023-08-21,Jakarta,Riau,155
2023-08-22,Jakarta,Riau,165
2023-08-23,Jakarta,Riau,148
2023-08-24,Jakarta,Riau,195
2023-08-25,Jakarta,Riau,231
2023-08-26,Jakarta,Riau,230
2023-08-27,Jakarta,Riau,154
2023-08-28,Jakarta,Riau,128
2023-08-29,Jakarta,Riau,172
2023-08-30,Jakarta,Riau,168
2023-08-31,Jakarta,Riau,143
2023-09-01,Jakarta,Riau,208
2023-09-02,Jakarta,Riau,194
2023-09-03,Jakarta,Riau,213
2023-09-04,Jakarta,Riau,153
2023-09-05,Jakarta,Riau,203
2023-09-06,Jakarta,Riau,149
2023-09-07,Jakarta,Riau,178
2023-09-08,Jakarta,Riau,186
2023-09-09,Jakarta,Riau,168
2023-09-10,Jakarta,Riau,227
2023-09-11,Jakarta,Riau,170
2023-09-12,Jakarta,Riau,169
2023-09-13,Jakarta,Riau,201
2023-09-14,Jakarta,Riau,179
2023-09-15,Jakarta,Riau,189
2023-09-16,Jakarta,Riau,246
2023-09-17,Jakarta,Riau,201
2023-09-18,Jakarta,Riau,187
2023-09-19,Jakarta,Riau,150
2023-09-20,Jakarta,Riau,173
2023-09-21,Jakarta,Riau,171
2023-09-22,Jakarta,Riau,117
2023-09-23,Jakarta,Riau,178
2023-09-24,Jakarta,Riau,170
2023-09-25,Jakarta,Riau,134
2023-09-26,Jakarta,Riau,146
2023-09-27,Jakarta,Riau,151
2023-09-28,Jakarta,Riau,147
2023-09-29,Jakarta,Riau,206
2023-09-30,Jakarta,Riau,186
2023-10-01,Jakarta,Riau,188
2023-10-02,Jakarta,Riau,152
2023-10-03,Jakarta,Riau,144
2023-10-04,Jakarta,Riau,134
2023-10-05,Jakarta,Riau,142
2023-10-06,Jakarta,Riau,189
2023-10-07,Jakarta,Riau,233
2023-10-08,Jakarta,Riau,189
2023-10-09,Jakarta,Riau,146
2023-10-10,Jakarta,Riau,181
2023-10-11,Jakarta,Riau,151
2023-10-12,Jakarta,Riau,167
2023-10-13,Jakarta,Riau,190
2023-10-14,Jakarta,Riau,184
2023-10-15,Jakarta,Riau,171
2023-10-16,Jakarta,Riau,156
2023-10-17,Jakarta,Riau,178
2023-10-18,Jakarta,Riau,145
2023-10-19,Jakarta,Riau,187
2023-10-20,Jakarta,Riau,210
2023-10-21,Jakarta,Riau,215
2023-10-22,Jakarta,Riau,209
2023-10-23,Jakarta,Riau,152
2023-10-24,Jakarta,Riau,158
2023-10-25,Jakarta,Riau,138
2023-10-26,Jakarta,Riau,162
2023-10-27,Jakarta,Riau,211
2023-10-28,Jakarta,Riau,223
2023-10-29,Jakarta,Riau,224
2023-10-30,Jakarta,Riau,159
2023-10-31,Jakarta,Riau,166
2023-11-01,Jakarta,Riau,206
2023-11-02,Jakarta,Riau,182
2023-11-03,Jakarta,Riau,168
2023-11-04,Jakarta,Riau,231
2023-11-05,Jakarta,Riau,165
2023-11-06,Jakarta,Riau,157
2023-11-07,Jakarta,Riau,150
2023-11-08,Jakarta,Riau,171
2023-11-09,Jakarta,Riau,161
2023-11-10,Jakarta,Riau,238
2023-11-11,Jakarta,Riau,188
2023-11-12,Jakarta,Riau,220
2023-11-13,Jakarta,Riau,166
2023-11-14,Jakarta,Riau,132
2023-11-15,Jakarta,Riau,185
2023-11-16,Jakarta,Riau,158
2023-11-17,Jakarta,Riau,129
2023-11-18,Jakarta,Riau,207
2023-11-19,Jakarta,Riau,200
2023-11-20,Jakarta,Riau,197
2023-11-21,Jakarta,Riau,157
2023-11-22,Jakarta,Riau,168
2023-11-23,Jakarta,Riau,179
2023-11-24,Jakarta,Riau,193
2023-11-25,Jakarta,Riau,214
2023-11-26,Jakarta,Riau,222
2023-11-27,Jakarta,Riau,137
2023-11-28,Jakarta,Riau,156
2023-11-29,Jakarta,Riau,158
2023-11-30,Jakarta,Riau,182
2023-12-01,Jakarta,Riau,209
2023-12-02,Jakarta,Riau,232
2023-12-03,Jakarta,Riau,216
2023-12-04,Jakarta,Riau,165
2023-12-05,Jakarta,Riau,190
2023-12-06,Jakarta,Riau,193
2023-12-07,Jakarta,Riau,179
2023-12-08,Jakarta,Riau,274
2023-12-09,Jakarta,Riau,232
2023-12-10,Jakarta,Riau,222
2023-12-11,Jakarta,Riau,204
2023-12-12,Jakarta,Riau,206
2023-12-13,Jakarta,Riau,196
2023-12-14,Jakarta,Riau,191
2023-12-15,Jakarta,Riau,184
2023-12-16,Jakarta,Riau,216
2023-12-17,Jakarta,Riau,230
2023-12-18,Jakarta,Riau,363
2023-12-19,Jakarta,Riau,280
2023-12-20,Jakarta,Riau,262
2023-12-21,Jakarta,Riau,290
2023-12-22,Jakarta,Riau,456
2023-12-23,Jakarta,Riau,385
2023-12-24,Jakarta,Riau,358
2023-12-25,Jakarta,Riau,336
2023-12-26,Jakarta,Riau,348
2023-12-27,Jakarta,Riau,341
2023-12-28,Jakarta,Riau,287
2023-12-29,Jakarta,Riau,483
2023-12-30,Jakarta,Riau,406
2023-12-31,Jakarta,Riau,482
2024-01-01,Jakarta,Riau,350
2024-01-02,Jakarta,Riau,353
2024-01-03,Jakarta,Riau,202
2024-01-04,Jakarta,Riau,210
2024-01-05,Jakarta,Riau,241
2024-01-06,Jakarta,Riau,268
2024-01-07,Jakarta,Riau,216
2024-01-08,Jakarta,Riau,215
2024-01-09,Jakarta,Riau,195
2024-01-10,Jakarta,Riau,171
2024-01-11,Jakarta,Riau,175
2024-01-12,Jakarta,Riau,270
2024-01-13,Jakarta,Riau,280
2024-01-14,Jakarta,Riau,233
2024-01-15,Jakarta,Riau,142
2024-01-16,Jakarta,Riau,197
2024-01-17,Jakarta,Riau,184
2024-01-18,Jakarta,Riau,188
2024-01-19,Jakarta,Riau,232
2024-01-20,Jakarta,Riau,229
2024-01-21,Jakarta,Riau,224
2024-01-22,Jakarta,Riau,210
2024-01-23,Jakarta,Riau,212
2024-01-24,Jakarta,Riau,215
2024-01-25,Jakarta,Riau,259
2024-01-26,Jakarta,Riau,264
2024-01-27,Jakarta,Riau,234
2024-01-28,Jakarta,Riau,290
2024-01-29,Jakarta,Riau,275
2024-01-30,Jakarta,Riau,246
2024-01-31,Jakarta,Riau,233
2024-02-01,Jakarta,Riau,180
2024-02-02,Jakarta,Riau,296
2024-02-03,Jakarta,Riau,283
2024-02-04,Jakarta,Riau,258
2024-02-05,Jakarta,Riau,269
2024-02-06,Jakarta,Riau,176
2024-02-07,Jakarta,Riau,210
2024-02-08,Jakarta,Riau,208
2024-02-09,Jakarta,Riau,251
2024-02-10,Jakarta,Riau,237
2024-02-11,Jakarta,Riau,278
2024-02-12,Jakarta,Riau,207
2024-02-13,Jakarta,Riau,220
2024-02-14,Jakarta,Riau,172
2024-02-15,Jakarta,Riau,214
2024-02-16,Jakarta,Riau,234
2024-02-17,Jakarta,Riau,261
2024-02-18,Jakarta,Riau,297
2024-02-19,Jakarta,Riau,198
2024-02-20,Jakarta,Riau,193
2024-02-21,Jakarta,Riau,226
2024-02-22,Jakarta,Riau,200
2024-02-23,Jakarta,Riau,274
2024-02-24,Jakarta,Riau,254
2024-02-25,Jakarta,Riau,274
2024-02-26,Jakarta,Riau,220
2024-02-27,Jakarta,Riau,194
2024-02-28,Jakarta,Riau,243
2024-02-29,Jakarta,Riau,254
2024-03-01,Jakarta,Riau,299
2024-03-02,Jakarta,Riau,250
2024-03-03,Jakarta,Riau,269
2024-03-04,Jakarta,Riau,209
2024-03-05,Jakarta,Riau,217
2024-03-06,Jakarta,Riau,219
2024-03-07,Jakarta,Riau,200
2024-03-08,Jakarta,Riau,269
2024-03-09,Jakarta,Riau,264
2024-03-10,Jakarta,Riau,341
2024-03-11,Jakarta,Riau,208
2024-03-12,Jakarta,Riau,248
2024-03-13,Jakarta,Riau,171
2024-03-14,Jakarta,Riau,207
2024-03-15,Jakarta,Riau,261
2024-03-16,Jakarta,Riau,223
2024-03-17,Jakarta,Riau,293
2024-03-18,Jakarta,Riau,281
2024-03-19,Jakarta,Riau,233
2024-03-20,Jakarta,Riau,206
2024-03-21,Jakarta,Riau,287
2024-03-22,Jakarta,Riau,252
2024-03-23,Jakarta,Riau,258
